RIL	Chr	Start	end
RIL_5	Chr_11	18789106	18789109
RIL_5	Chr_11	19532759	19532762
RIL_5	Chr_11	19939296	19939299
RIL_5	Chr_11	20490424	20490427
RIL_5	Chr_11	20716161	20716164
RIL_5	Chr_11	21176363	21176366
RIL_5	Chr_11	21260198	21260201
RIL_5	Chr_11	21459183	21459186
RIL_5	Chr_11	24682791	24682794
RIL_5	Chr_11	25822232	25822235
RIL_5	Chr_11	25853389	25853392
RIL_5	Chr_12	332028	332031
RIL_5	Chr_12	794243	794246
RIL_5	Chr_12	808838	808841
RIL_5	Chr_12	2200780	2200783
RIL_5	Chr_12	3119685	3119688
RIL_5	Chr_12	3373256	3373259
RIL_5	Chr_12	3616589	3616592
RIL_5	Chr_12	4097961	4097964
RIL_5	Chr_12	4965477	4965480
RIL_5	Chr_12	6625426	6625429
RIL_5	Chr_12	7210156	7210159
RIL_5	Chr_12	8852563	8852566
RIL_5	Chr_12	9281664	9281667
RIL_5	Chr_12	9350664	9350667
RIL_5	Chr_12	10612330	10612333
RIL_5	Chr_12	10822441	10822444
RIL_5	Chr_12	19177972	19177975
RIL_5	Chr_12	21943967	21943970
RIL_5	Chr_12	22672022	22672025
RIL_5	Chr_12	23877482	23877485
RIL_5	Chr_12	24587182	24587185
RIL_5	Chr_12	25463386	25463389
RIL_5	Chr_12	26261129	26261132
RIL_5	Chr_12	26580908	26580911
RIL_5	Chr_12	26642869	26642872
RIL_5	Chr_13	6191	6194
RIL_5	Chr_13	9998	10001
RIL_6	Chr_1	1132974	1132977
RIL_6	Chr_1	1379530	1379533
RIL_6	Chr_1	1579127	1579130
RIL_6	Chr_1	1715116	1715119
RIL_6	Chr_1	1744282	1744285
RIL_6	Chr_1	1965199	1965202
RIL_6	Chr_1	2377589	2377592
RIL_6	Chr_1	2540053	2540056
RIL_6	Chr_1	2813135	2813138
RIL_6	Chr_1	3444994	3444997
RIL_6	Chr_1	3479256	3479259
RIL_6	Chr_1	3480371	3480374
RIL_6	Chr_1	3616725	3616728
RIL_6	Chr_1	3780848	3780851
RIL_6	Chr_1	3929767	3929770
RIL_6	Chr_1	4076463	4076466
RIL_6	Chr_1	4101859	4101862
RIL_6	Chr_1	4220009	4220012
RIL_6	Chr_1	4317760	4317763
RIL_6	Chr_1	5099241	5099244
RIL_6	Chr_1	5529828	5529831
RIL_6	Chr_1	6172232	6172235
RIL_6	Chr_1	6806760	6806763
RIL_6	Chr_1	6816414	6816417
RIL_6	Chr_1	6846281	6846284
RIL_6	Chr_1	6864903	6864906
RIL_6	Chr_1	7159687	7159690
RIL_6	Chr_1	7514411	7514414
RIL_6	Chr_1	7587835	7587838
RIL_6	Chr_1	7739100	7739103
RIL_6	Chr_1	8083871	8083874
RIL_6	Chr_1	8479731	8479734
RIL_6	Chr_1	8750743	8750746
RIL_6	Chr_1	8984850	8984853
RIL_6	Chr_1	9142464	9142467
RIL_6	Chr_1	9581604	9581607
RIL_6	Chr_1	9854677	9854680
RIL_6	Chr_1	9908497	9908500
RIL_6	Chr_1	10027124	10027127
RIL_6	Chr_1	10903900	10903903
RIL_6	Chr_1	10996524	10996527
RIL_6	Chr_1	11049517	11049520
RIL_6	Chr_1	11226134	11226137
RIL_6	Chr_1	12249227	12249230
RIL_6	Chr_1	13935274	13935277
RIL_6	Chr_1	14047375	14047378
RIL_6	Chr_1	14384273	14384276
RIL_6	Chr_1	14479331	14479334
RIL_6	Chr_1	14909830	14909833
RIL_6	Chr_1	18330589	18330592
RIL_6	Chr_1	18869330	18869333
RIL_6	Chr_1	18989741	18989744
RIL_6	Chr_1	20034906	20034909
RIL_6	Chr_1	21351850	21351853
RIL_6	Chr_1	21565699	21565702
RIL_6	Chr_1	22102811	22102814
RIL_6	Chr_1	22415369	22415372
RIL_6	Chr_1	23928391	23928394
RIL_6	Chr_1	24082029	24082032
RIL_6	Chr_1	24082897	24082900
RIL_6	Chr_1	24610174	24610177
RIL_6	Chr_1	24966591	24966594
RIL_6	Chr_1	24969376	24969379
RIL_6	Chr_1	25256700	25256703
RIL_6	Chr_1	25680935	25680938
RIL_6	Chr_1	28356231	28356234
RIL_6	Chr_1	28924284	28924287
RIL_6	Chr_1	28936523	28936526
RIL_6	Chr_1	29276378	29276381
RIL_6	Chr_1	29322742	29322745
RIL_6	Chr_1	29328838	29328841
RIL_6	Chr_1	29494571	29494574
RIL_6	Chr_1	29496304	29496307
RIL_6	Chr_1	29566913	29566916
RIL_6	Chr_1	29926800	29926803
RIL_6	Chr_1	30235962	30235965
RIL_6	Chr_1	30569862	30569865
RIL_6	Chr_1	30623912	30623915
RIL_6	Chr_1	30895564	30895567
RIL_6	Chr_1	30986695	30986698
RIL_6	Chr_1	31556969	31556972
RIL_6	Chr_1	32042994	32042997
RIL_6	Chr_1	32293359	32293362
RIL_6	Chr_1	32491650	32491653
RIL_6	Chr_1	33619293	33619296
RIL_6	Chr_1	33766058	33766061
RIL_6	Chr_1	34086311	34086314
RIL_6	Chr_1	34281435	34281438
RIL_6	Chr_1	34353550	34353553
RIL_6	Chr_1	34612511	34612514
RIL_6	Chr_1	34897488	34897491
RIL_6	Chr_1	35465444	35465447
RIL_6	Chr_1	35607598	35607601
RIL_6	Chr_1	36062159	36062162
RIL_6	Chr_1	36114223	36114226
RIL_6	Chr_1	36149917	36149920
RIL_6	Chr_1	36267658	36267661
RIL_6	Chr_1	36270510	36270513
RIL_6	Chr_1	36444964	36444967
RIL_6	Chr_1	36466362	36466365
RIL_6	Chr_1	37534439	37534442
RIL_6	Chr_1	37828360	37828363
RIL_6	Chr_1	38092040	38092043
RIL_6	Chr_1	38092621	38092624
RIL_6	Chr_1	38160477	38160480
RIL_6	Chr_1	38189335	38189338
RIL_6	Chr_1	38242705	38242708
RIL_6	Chr_1	38674211	38674214
RIL_6	Chr_1	38859875	38859878
RIL_6	Chr_1	38898351	38898354
RIL_6	Chr_1	39147396	39147399
RIL_6	Chr_1	39212319	39212322
RIL_6	Chr_1	39525876	39525879
RIL_6	Chr_1	39543337	39543340
RIL_6	Chr_1	39811414	39811417
RIL_6	Chr_1	39957256	39957259
RIL_6	Chr_1	40262215	40262218
RIL_6	Chr_1	40281933	40281936
RIL_6	Chr_1	40469771	40469774
RIL_6	Chr_1	40641753	40641756
RIL_6	Chr_1	40692631	40692634
RIL_6	Chr_1	40818574	40818577
RIL_6	Chr_1	40832861	40832864
RIL_6	Chr_1	41008974	41008977
RIL_6	Chr_1	41148513	41148516
RIL_6	Chr_1	41148827	41148830
RIL_6	Chr_1	41818258	41818261
RIL_6	Chr_1	41979145	41979148
RIL_6	Chr_1	41979184	41979187
RIL_6	Chr_1	42144077	42144080
RIL_6	Chr_1	42156580	42156583
RIL_6	Chr_1	42599828	42599831
RIL_6	Chr_1	42746251	42746254
RIL_6	Chr_1	42930252	42930255
RIL_6	Chr_1	43019690	43019693
RIL_6	Chr_2	223439	223442
RIL_6	Chr_2	913612	913615
RIL_6	Chr_2	1115552	1115555
RIL_6	Chr_2	1161810	1161813
RIL_6	Chr_2	1442477	1442480
RIL_6	Chr_2	1582667	1582670
RIL_6	Chr_2	1591373	1591376
RIL_6	Chr_2	2025378	2025381
RIL_6	Chr_2	3502593	3502596
RIL_6	Chr_2	4314534	4314537
RIL_6	Chr_2	4383231	4383234
RIL_6	Chr_2	4699554	4699557
RIL_6	Chr_2	4999904	4999907
RIL_6	Chr_2	5268649	5268652
RIL_6	Chr_2	5320589	5320592
RIL_6	Chr_2	5501011	5501014
RIL_6	Chr_2	5856377	5856380
RIL_6	Chr_2	7113419	7113422
RIL_6	Chr_2	7346135	7346138
RIL_6	Chr_2	7460592	7460595
RIL_6	Chr_2	8187916	8187919
RIL_6	Chr_2	8386642	8386645
RIL_6	Chr_2	8795393	8795396
RIL_6	Chr_2	8898162	8898165
RIL_6	Chr_2	9418869	9418872
RIL_6	Chr_2	10076666	10076669
RIL_6	Chr_2	12298998	12299001
RIL_6	Chr_2	15590312	15590315
RIL_6	Chr_2	16222087	16222090
RIL_6	Chr_2	16678146	16678149
RIL_6	Chr_2	16986965	16986968
RIL_6	Chr_2	17005320	17005323
RIL_6	Chr_2	17969908	17969911
RIL_6	Chr_2	18302508	18302511
RIL_6	Chr_2	18458308	18458311
RIL_6	Chr_2	19270838	19270841
RIL_6	Chr_2	19620195	19620198
RIL_6	Chr_2	20621591	20621594
RIL_6	Chr_2	24228556	24228559
RIL_6	Chr_2	25760845	25760848
RIL_6	Chr_2	25776188	25776191
RIL_6	Chr_2	26584939	26584942
RIL_6	Chr_2	26832636	26832639
RIL_6	Chr_2	27148059	27148062
RIL_6	Chr_2	27201254	27201257
RIL_6	Chr_2	27345426	27345429
RIL_6	Chr_2	28637898	28637901
RIL_6	Chr_2	28871938	28871941
RIL_6	Chr_2	28948533	28948536
RIL_6	Chr_2	29495684	29495687
RIL_6	Chr_2	30230619	30230622
RIL_6	Chr_2	30308030	30308033
RIL_6	Chr_2	30375297	30375300
RIL_6	Chr_2	30902244	30902247
RIL_6	Chr_2	31053561	31053564
RIL_6	Chr_2	31158661	31158664
RIL_6	Chr_2	31224423	31224426
RIL_6	Chr_2	31421584	31421587
RIL_6	Chr_2	31670396	31670399
RIL_6	Chr_2	32006180	32006183
RIL_6	Chr_2	32197314	32197317
RIL_6	Chr_2	33678170	33678173
RIL_6	Chr_2	33884289	33884292
RIL_6	Chr_2	34576206	34576209
RIL_6	Chr_2	35227577	35227580
RIL_6	Chr_2	35314595	35314598
RIL_6	Chr_3	180175	180178
RIL_6	Chr_3	198571	198574
RIL_6	Chr_3	399054	399057
RIL_6	Chr_3	440200	440203
RIL_6	Chr_3	511328	511331
RIL_6	Chr_3	982230	982233
RIL_6	Chr_3	1247287	1247290
RIL_6	Chr_3	1299650	1299653
RIL_6	Chr_3	1426792	1426795
RIL_6	Chr_3	1428678	1428681
RIL_6	Chr_3	1840658	1840661
RIL_6	Chr_3	2737673	2737676
RIL_6	Chr_3	3390556	3390559
RIL_6	Chr_3	3399908	3399911
RIL_6	Chr_3	3734262	3734265
RIL_6	Chr_3	5035412	5035415
RIL_6	Chr_3	5367357	5367360
RIL_6	Chr_3	5584689	5584692
RIL_6	Chr_3	6139873	6139876
RIL_6	Chr_3	6155611	6155614
RIL_6	Chr_3	6227232	6227235
RIL_6	Chr_3	6439710	6439713
RIL_6	Chr_3	7025981	7025984
RIL_6	Chr_3	7296366	7296369
RIL_6	Chr_3	8457817	8457820
RIL_6	Chr_3	8508681	8508684
RIL_6	Chr_3	9162953	9162956
RIL_6	Chr_3	9341483	9341486
RIL_6	Chr_3	10476889	10476892
RIL_6	Chr_3	10593110	10593113
RIL_6	Chr_3	10990368	10990371
RIL_6	Chr_3	11015127	11015130
RIL_6	Chr_3	11094809	11094812
RIL_6	Chr_3	11102321	11102324
RIL_6	Chr_3	11129024	11129027
RIL_6	Chr_3	11221384	11221387
RIL_6	Chr_3	11329079	11329082
RIL_6	Chr_3	11377172	11377175
RIL_6	Chr_3	11572007	11572010
RIL_6	Chr_3	11781495	11781498
RIL_6	Chr_3	11849603	11849606
RIL_6	Chr_3	11865133	11865136
RIL_6	Chr_3	11922189	11922192
RIL_6	Chr_3	12036119	12036122
RIL_6	Chr_3	12067612	12067615
RIL_6	Chr_3	12409836	12409839
RIL_6	Chr_3	13027115	13027118
RIL_6	Chr_3	13172075	13172078
RIL_6	Chr_3	13319068	13319071
RIL_6	Chr_3	13683981	13683984
RIL_6	Chr_3	14597026	14597029
RIL_6	Chr_3	15487800	15487803
RIL_6	Chr_3	15603450	15603453
RIL_6	Chr_3	15689224	15689227
RIL_6	Chr_3	15698485	15698488
RIL_6	Chr_3	16222139	16222142
RIL_6	Chr_3	17008179	17008182
RIL_6	Chr_3	17195962	17195965
RIL_6	Chr_3	17642390	17642393
RIL_6	Chr_3	21188432	21188435
RIL_6	Chr_3	22164168	22164171
RIL_6	Chr_3	22701630	22701633
RIL_6	Chr_3	22807130	22807133
RIL_6	Chr_3	24436166	24436169
RIL_6	Chr_3	24690333	24690336
RIL_6	Chr_3	24855528	24855531
RIL_6	Chr_3	24917962	24917965
RIL_6	Chr_3	24919851	24919854
RIL_6	Chr_3	25909655	25909658
RIL_6	Chr_3	26753250	26753253
RIL_6	Chr_3	26818947	26818950
RIL_6	Chr_3	27769329	27769332
RIL_6	Chr_3	28019799	28019802
RIL_6	Chr_3	28088458	28088461
RIL_6	Chr_3	28365656	28365659
RIL_6	Chr_3	28490253	28490256
RIL_6	Chr_3	28622166	28622169
RIL_6	Chr_3	29218955	29218958
RIL_6	Chr_3	29404857	29404860
RIL_6	Chr_3	29404900	29404903
RIL_6	Chr_3	30056317	30056320
RIL_6	Chr_3	30605133	30605136
RIL_6	Chr_3	30784686	30784689
RIL_6	Chr_3	31364756	31364759
RIL_6	Chr_3	31475500	31475503
RIL_6	Chr_3	31662046	31662049
RIL_6	Chr_3	31683284	31683287
RIL_6	Chr_3	31851811	31851814
RIL_6	Chr_3	31890842	31890845
RIL_6	Chr_3	32923409	32923412
RIL_6	Chr_3	33345952	33345955
RIL_6	Chr_3	33362075	33362078
RIL_6	Chr_3	34077805	34077808
RIL_6	Chr_3	34110946	34110949
RIL_6	Chr_3	34459502	34459505
RIL_6	Chr_3	34570540	34570543
RIL_6	Chr_3	34733061	34733064
RIL_6	Chr_3	35001686	35001689
RIL_6	Chr_3	35141440	35141443
RIL_6	Chr_3	35393351	35393354
RIL_6	Chr_4	171768	171771
RIL_6	Chr_4	476045	476048
RIL_6	Chr_4	1877635	1877638
RIL_6	Chr_4	2224342	2224345
RIL_6	Chr_4	2471260	2471263
RIL_6	Chr_4	5314891	5314894
RIL_6	Chr_4	9332085	9332088
RIL_6	Chr_4	12589162	12589165
RIL_6	Chr_4	12679020	12679023
RIL_6	Chr_4	14006528	14006531
RIL_6	Chr_4	15945132	15945135
RIL_6	Chr_4	18718159	18718162
RIL_6	Chr_4	19471784	19471787
RIL_6	Chr_4	20122524	20122527
RIL_6	Chr_4	20906353	20906356
RIL_6	Chr_4	21249875	21249878
RIL_6	Chr_4	21635576	21635579
RIL_6	Chr_4	22000543	22000546
RIL_6	Chr_4	22039848	22039851
RIL_6	Chr_4	22423569	22423572
RIL_6	Chr_4	22883632	22883635
RIL_6	Chr_4	23002404	23002407
RIL_6	Chr_4	23338729	23338732
RIL_6	Chr_4	23571129	23571132
RIL_6	Chr_4	24925072	24925075
RIL_6	Chr_4	25028693	25028696
RIL_6	Chr_4	26016653	26016656
RIL_6	Chr_4	26226544	26226547
RIL_6	Chr_4	26423865	26423868
RIL_6	Chr_4	27011584	27011587
RIL_6	Chr_4	27056953	27056956
RIL_6	Chr_4	27129771	27129774
RIL_6	Chr_4	27512487	27512490
RIL_6	Chr_4	27782487	27782490
RIL_6	Chr_4	28057246	28057249
RIL_6	Chr_4	28059607	28059610
RIL_6	Chr_4	28148000	28148003
RIL_6	Chr_4	29120475	29120478
RIL_6	Chr_4	29593706	29593709
RIL_6	Chr_4	30161417	30161420
RIL_6	Chr_4	30513996	30513999
RIL_6	Chr_4	31426319	31426322
RIL_6	Chr_4	31924131	31924134
RIL_6	Chr_4	31930920	31930923
RIL_6	Chr_4	32169652	32169655
RIL_6	Chr_4	33304485	33304488
RIL_6	Chr_4	34367900	34367903
RIL_6	Chr_4	34687261	34687264
RIL_6	Chr_4	35076712	35076715
RIL_6	Chr_5	171252	171255
RIL_6	Chr_5	334871	334874
RIL_6	Chr_5	360471	360474
RIL_6	Chr_5	898444	898447
RIL_6	Chr_5	1076550	1076553
RIL_6	Chr_5	2358836	2358839
RIL_6	Chr_5	5370458	5370461
RIL_6	Chr_5	6164427	6164430
RIL_6	Chr_5	10671661	10671664
RIL_6	Chr_5	13959555	13959558
RIL_6	Chr_5	14154609	14154612
RIL_6	Chr_5	14625557	14625560
RIL_6	Chr_5	14652034	14652037
RIL_6	Chr_5	14654627	14654630
RIL_6	Chr_5	14657076	14657079
RIL_6	Chr_5	14878346	14878349
RIL_6	Chr_5	14878711	14878714
RIL_6	Chr_5	15210312	15210315
RIL_6	Chr_5	15488459	15488462
RIL_6	Chr_5	15586257	15586260
RIL_6	Chr_5	15698448	15698451
RIL_6	Chr_5	16355425	16355428
RIL_6	Chr_5	16364135	16364138
RIL_6	Chr_5	16615708	16615711
RIL_6	Chr_5	16786835	16786838
RIL_6	Chr_5	16788403	16788406
RIL_6	Chr_5	17697456	17697459
RIL_6	Chr_5	18960104	18960107
RIL_6	Chr_5	19143341	19143344
RIL_6	Chr_5	20117984	20117987
RIL_6	Chr_5	21400043	21400046
RIL_6	Chr_5	21633281	21633284
RIL_6	Chr_5	21674988	21674991
RIL_6	Chr_5	22056643	22056646
RIL_6	Chr_5	22646608	22646611
RIL_6	Chr_5	23213326	23213329
RIL_6	Chr_5	23257993	23257996
RIL_6	Chr_5	23466580	23466583
RIL_6	Chr_5	23499064	23499067
RIL_6	Chr_5	23520848	23520851
RIL_6	Chr_5	23730116	23730119
RIL_6	Chr_5	23730901	23730904
RIL_6	Chr_5	23978444	23978447
RIL_6	Chr_5	24062131	24062134
RIL_6	Chr_5	24610393	24610396
RIL_6	Chr_5	24878621	24878624
RIL_6	Chr_5	25474860	25474863
RIL_6	Chr_5	25536620	25536623
RIL_6	Chr_5	25546565	25546568
RIL_6	Chr_5	26247574	26247577
RIL_6	Chr_5	26273376	26273379
RIL_6	Chr_5	27853709	27853712
RIL_6	Chr_5	28151163	28151166
RIL_6	Chr_5	28478267	28478270
RIL_6	Chr_5	28527273	28527276
RIL_6	Chr_5	28878788	28878791
RIL_6	Chr_5	29520146	29520149
RIL_6	Chr_5	29588507	29588510
RIL_6	Chr_5	29636516	29636519
RIL_6	Chr_6	844778	844781
RIL_6	Chr_6	986513	986516
RIL_6	Chr_6	2035334	2035337
RIL_6	Chr_6	2439924	2439927
RIL_6	Chr_6	2856375	2856378
RIL_6	Chr_6	3811309	3811312
RIL_6	Chr_6	4050042	4050045
RIL_6	Chr_6	4093155	4093158
RIL_6	Chr_6	4672362	4672365
RIL_6	Chr_6	4729736	4729739
RIL_6	Chr_6	5711664	5711667
RIL_6	Chr_6	6151041	6151044
RIL_6	Chr_6	6356701	6356704
RIL_6	Chr_6	6521724	6521727
RIL_6	Chr_6	6758040	6758043
RIL_6	Chr_6	6848915	6848918
RIL_6	Chr_6	7516516	7516519
RIL_6	Chr_6	7627506	7627509
RIL_6	Chr_6	7628081	7628084
RIL_6	Chr_6	7918572	7918575
RIL_6	Chr_6	11552864	11552867
RIL_6	Chr_6	13741408	13741411
RIL_6	Chr_6	14196448	14196451
RIL_6	Chr_6	14790332	14790335
RIL_6	Chr_6	16484185	16484188
RIL_6	Chr_6	17106305	17106308
RIL_6	Chr_6	18886269	18886272
RIL_6	Chr_6	20717706	20717709
RIL_6	Chr_6	21010524	21010527
RIL_6	Chr_6	21231548	21231551
RIL_6	Chr_6	21359909	21359912
RIL_6	Chr_6	22646017	22646020
RIL_6	Chr_6	23126473	23126476
RIL_6	Chr_6	23535330	23535333
RIL_6	Chr_6	23734859	23734862
RIL_6	Chr_6	24594638	24594641
RIL_6	Chr_6	24736784	24736787
RIL_6	Chr_6	25002505	25002508
RIL_6	Chr_6	26083882	26083885
RIL_6	Chr_6	26084878	26084881
RIL_6	Chr_6	26417517	26417520
RIL_6	Chr_6	26822475	26822478
RIL_6	Chr_6	27565134	27565137
RIL_6	Chr_6	27840590	27840593
RIL_6	Chr_6	27901839	27901842
RIL_6	Chr_6	28104112	28104115
RIL_6	Chr_6	29032045	29032048
RIL_6	Chr_6	29048878	29048881
RIL_6	Chr_6	29405403	29405406
RIL_6	Chr_6	29694595	29694598
RIL_6	Chr_6	29874552	29874555
RIL_6	Chr_6	30049592	30049595
RIL_6	Chr_6	30114653	30114656
RIL_6	Chr_6	30293901	30293904
RIL_6	Chr_6	30450782	30450785
RIL_6	Chr_7	1246394	1246397
RIL_6	Chr_7	1765517	1765520
RIL_6	Chr_7	1788057	1788060
RIL_6	Chr_7	1850678	1850681
RIL_6	Chr_7	3129782	3129785
RIL_6	Chr_7	3580864	3580867
RIL_6	Chr_7	3981857	3981860
RIL_6	Chr_7	5811580	5811583
RIL_6	Chr_7	7314673	7314676
RIL_6	Chr_7	7972037	7972040
RIL_6	Chr_7	8542771	8542774
RIL_6	Chr_7	8832486	8832489
RIL_6	Chr_7	8879927	8879930
RIL_6	Chr_7	9578602	9578605
RIL_6	Chr_7	11852824	11852827
RIL_6	Chr_7	13481674	13481677
RIL_6	Chr_7	14116854	14116857
RIL_6	Chr_7	14813577	14813580
RIL_6	Chr_7	14975640	14975643
RIL_6	Chr_7	16023234	16023237
RIL_6	Chr_7	17125849	17125852
RIL_6	Chr_7	18920531	18920534
RIL_6	Chr_7	19010135	19010138
RIL_6	Chr_7	20152298	20152301
RIL_6	Chr_7	20204540	20204543
RIL_6	Chr_7	20615707	20615710
RIL_6	Chr_7	21168804	21168807
RIL_6	Chr_7	21376224	21376227
RIL_6	Chr_7	21402839	21402842
RIL_6	Chr_7	21619780	21619783
RIL_6	Chr_7	22060084	22060087
RIL_6	Chr_7	22610155	22610158
RIL_6	Chr_7	22679546	22679549
RIL_6	Chr_7	23009796	23009799
RIL_6	Chr_7	23272149	23272152
RIL_6	Chr_7	23559207	23559210
RIL_6	Chr_7	23752426	23752429
RIL_6	Chr_7	23852998	23853001
RIL_6	Chr_7	23898252	23898255
RIL_6	Chr_7	24778504	24778507
RIL_6	Chr_7	24937107	24937110
RIL_6	Chr_7	25006471	25006474
RIL_6	Chr_7	25772024	25772027
RIL_6	Chr_7	25788367	25788370
RIL_6	Chr_7	26090553	26090556
RIL_6	Chr_7	26156681	26156684
RIL_6	Chr_7	26460306	26460309
RIL_6	Chr_7	26501225	26501228
RIL_6	Chr_7	26908569	26908572
RIL_6	Chr_7	26933241	26933244
RIL_6	Chr_7	27443189	27443192
RIL_6	Chr_7	27801786	27801789
RIL_6	Chr_7	28151482	28151485
RIL_6	Chr_7	29154624	29154627
RIL_6	Chr_7	29460820	29460823
RIL_6	Chr_8	613972	613975
RIL_6	Chr_8	763040	763043
RIL_6	Chr_8	2433354	2433357
RIL_6	Chr_8	2616924	2616927
RIL_6	Chr_8	4295993	4295996
RIL_6	Chr_8	4865570	4865573
RIL_6	Chr_8	5346884	5346887
RIL_6	Chr_8	5492619	5492622
RIL_6	Chr_8	5673889	5673892
RIL_6	Chr_8	5800721	5800724
RIL_6	Chr_8	5864963	5864966
RIL_6	Chr_8	10729276	10729279
RIL_6	Chr_8	11774721	11774724
RIL_6	Chr_8	11846175	11846178
RIL_6	Chr_8	15773541	15773544
RIL_6	Chr_8	16683449	16683452
RIL_6	Chr_8	16854770	16854773
RIL_6	Chr_8	18690427	18690430
RIL_6	Chr_8	19456161	19456164
RIL_6	Chr_8	19671059	19671062
RIL_6	Chr_8	19749103	19749106
RIL_6	Chr_8	19840875	19840878
RIL_6	Chr_8	20040088	20040091
RIL_6	Chr_8	21303491	21303494
RIL_6	Chr_8	21582186	21582189
RIL_6	Chr_8	22948359	22948362
RIL_6	Chr_8	23290288	23290291
RIL_6	Chr_8	23312907	23312910
RIL_6	Chr_8	23665412	23665415
RIL_6	Chr_8	23802327	23802330
RIL_6	Chr_8	24225480	24225483
RIL_6	Chr_8	24585355	24585358
RIL_6	Chr_8	24622993	24622996
RIL_6	Chr_8	24830425	24830428
RIL_6	Chr_8	24965703	24965706
RIL_6	Chr_8	25236839	25236842
RIL_6	Chr_8	25278858	25278861
RIL_6	Chr_8	25881177	25881180
RIL_6	Chr_8	26388762	26388765
RIL_6	Chr_8	27109714	27109717
RIL_6	Chr_8	27153070	27153073
RIL_6	Chr_8	27249497	27249500
RIL_6	Chr_8	27396688	27396691
RIL_6	Chr_8	28080861	28080864
RIL_6	Chr_8	28182098	28182101
RIL_6	Chr_8	28239101	28239104
RIL_6	Chr_8	28264100	28264103
RIL_6	Chr_9	643090	643093
RIL_6	Chr_9	968866	968869
RIL_6	Chr_9	2094377	2094380
RIL_6	Chr_9	6030899	6030902
RIL_6	Chr_9	7117394	7117397
RIL_6	Chr_9	7248750	7248753
RIL_6	Chr_9	9583245	9583248
RIL_6	Chr_9	10863117	10863120
RIL_6	Chr_9	12105753	12105756
RIL_6	Chr_9	12290498	12290501
RIL_6	Chr_9	12538487	12538490
RIL_6	Chr_9	12771943	12771946
RIL_6	Chr_9	13774742	13774745
RIL_6	Chr_9	14769650	14769653
RIL_6	Chr_9	15441737	15441740
RIL_6	Chr_9	16024217	16024220
RIL_6	Chr_9	16330819	16330822
RIL_6	Chr_9	16690611	16690614
RIL_6	Chr_9	17452746	17452749
RIL_6	Chr_9	17580474	17580477
RIL_6	Chr_9	18957577	18957580
RIL_6	Chr_9	19174229	19174232
RIL_6	Chr_9	19637390	19637393
RIL_6	Chr_9	19642635	19642638
RIL_6	Chr_9	20250174	20250177
RIL_6	Chr_9	20650657	20650660
RIL_6	Chr_9	20804032	20804035
RIL_6	Chr_9	20805716	20805719
RIL_6	Chr_9	20838509	20838512
RIL_6	Chr_9	21287855	21287858
RIL_6	Chr_9	21465181	21465184
RIL_6	Chr_9	22376715	22376718
RIL_6	Chr_9	22676145	22676148
RIL_6	Chr_10	255960	255963
RIL_6	Chr_10	664875	664878
RIL_6	Chr_10	1267743	1267746
RIL_6	Chr_10	2553515	2553518
RIL_6	Chr_10	2734623	2734626
RIL_6	Chr_10	2854155	2854158
RIL_6	Chr_10	2990544	2990547
RIL_6	Chr_10	7399680	7399683
RIL_6	Chr_10	9668452	9668455
RIL_6	Chr_10	11609959	11609962
RIL_6	Chr_10	12054351	12054354
RIL_6	Chr_10	14117253	14117256
RIL_6	Chr_10	14181188	14181191
RIL_6	Chr_10	15143402	15143405
RIL_6	Chr_10	15522565	15522568
RIL_6	Chr_10	15844229	15844232
RIL_6	Chr_10	15910088	15910091
RIL_6	Chr_10	16785559	16785562
RIL_6	Chr_10	17892618	17892621
RIL_6	Chr_10	17918254	17918257
RIL_6	Chr_10	18044216	18044219
RIL_6	Chr_10	18430452	18430455
RIL_6	Chr_10	18685616	18685619
RIL_6	Chr_10	18732580	18732583
RIL_6	Chr_10	18764728	18764731
RIL_6	Chr_10	20159255	20159258
RIL_6	Chr_10	20330915	20330918
RIL_6	Chr_10	21849907	21849910
RIL_6	Chr_10	21923711	21923714
RIL_6	Chr_10	22676657	22676660
RIL_6	Chr_10	22745427	22745430
RIL_6	Chr_10	22833658	22833661
RIL_6	Chr_10	22984174	22984177
RIL_6	Chr_10	23192553	23192556
RIL_6	Chr_10	23193237	23193240
RIL_6	Chr_11	714488	714491
RIL_6	Chr_11	714789	714792
RIL_6	Chr_11	902647	902650
RIL_6	Chr_11	1807322	1807325
RIL_6	Chr_11	2446250	2446253
RIL_6	Chr_11	2492870	2492873
RIL_6	Chr_11	3607038	3607041
RIL_6	Chr_11	3845773	3845776
RIL_6	Chr_11	3851784	3851787
RIL_6	Chr_11	3925598	3925601
RIL_6	Chr_11	4012271	4012274
RIL_6	Chr_11	4179065	4179068
RIL_6	Chr_11	4359385	4359388
RIL_6	Chr_11	7594413	7594416
RIL_6	Chr_11	7891236	7891239
RIL_6	Chr_11	8913225	8913228
RIL_6	Chr_11	10712511	10712514
RIL_6	Chr_11	11033106	11033109
RIL_6	Chr_11	13743296	13743299
RIL_6	Chr_11	15385199	15385202
RIL_6	Chr_11	16100808	16100811
RIL_6	Chr_11	16811327	16811330
RIL_6	Chr_11	17765687	17765690
RIL_6	Chr_11	17787653	17787656
RIL_6	Chr_11	17866690	17866693
RIL_6	Chr_11	18100961	18100964
RIL_6	Chr_11	19532762	19532765
RIL_6	Chr_11	19542125	19542128
RIL_6	Chr_11	19939020	19939023
RIL_6	Chr_11	20490424	20490427
